ScorangerTests/BarPositionTests/testASpreadFallsToTheRightPageWhenTheLeftIsNotVisible()	0.0
ScorangerTests/BarPositionTests/testASpreadTakesTheEarliestBarAcrossBothPages()	0.0
ScorangerTests/BarPositionTests/testATallerPageIsTaller()	0.0
ScorangerTests/BarPositionTests/testBarNumbersComeFromTheNotationNotThePosition()	0.0
ScorangerTests/BarPositionTests/testNoBarHasNoLabel()	0.0
ScorangerTests/BarPositionTests/testNoGeometryReportsNothing()	0.0
ScorangerTests/BarPositionTests/testNoGeometryStillShowsNoBarWhilePlaying()	0.0
ScorangerTests/BarPositionTests/testNothingVisibleReportsNothing()	0.0
ScorangerTests/BarPositionTests/testPanningPastABarMovesTheNumber()	0.0
ScorangerTests/BarPositionTests/testTheBarBelowIsNotTheBarAfter()	0.0
ScorangerTests/BarPositionTests/testTheCornerShowsNoBarWhileTheScoreIsMerelyBeingRead()	0.0
ScorangerTests/BarPositionTests/testTheCornerShowsTheBarWhileThePlayHeadIsRunning()	0.0
ScorangerTests/BarPositionTests/testTheCursorLandsInTheBarItNames()	0.0
ScorangerTests/BarPositionTests/testTheFirstVisibleBarIsReported()	0.0
ScorangerTests/BarPositionTests/testTheLabelNamesTheBar()	0.0
ScorangerTests/BarPositionTests/testTheLowestVisibleNumberWinsRegardlessOfOrder()	0.0
ScorangerTests/BarPositionTests/testTheRightPageOfASpreadClearsTheLeftOneAndTheGutter()	0.0
ScorangerTests/BookBrowserFootprintTests/testWhatIsHeldAfterAWhileWithABigBook()	4.0
ScorangerTests/BookBrowserPerfTests/testAMemoryWarningEmptiesTheStore()	0.5
ScorangerTests/BookBrowserPerfTests/testARasterComesBackInPixelsAndNotPoints()	0.0
ScorangerTests/BookBrowserPerfTests/testScrollingBackOverPagesAlreadyDrawn()	0.1
ScorangerTests/BookBrowserPerfTests/testTheCostOfAFlickThroughAHundredPages()	0.1
ScorangerTests/BookBrowserPerfTests/testTheFixtureIsTheSizeThatBroke()	0.0
ScorangerTests/BookBrowserPerfTests/testWhatTheBrowserHoldsAfterAWalkThroughTheBook()	0.5
ScorangerTests/BookPagesTests/testARangeIsTwoNumbersInsideTheBookAndInOrder()	0.0
ScorangerTests/BookPagesTests/testATypedPageTurnsTheBookToIt()	0.0
ScorangerTests/BookPagesTests/testStartsHereAndEndsHereFillTheFieldsIn()	0.0
ScorangerTests/BookPagesTests/testTheChosenSpanIsMarkedAsASpan()	0.0
ScorangerTests/BookPagesTests/testThePageNeverRunsOffTheEnds()	0.0
ScorangerTests/BookPagesTests/testWhatIsOnScreenSaysWhichOfHowMany()	0.0
ScorangerTests/CanvasTapTests/testADwellIsNotATap()	0.0
ScorangerTests/CanvasTapTests/testAFingerTurnsInTheCornersAndSelectsElsewhere()	0.0
ScorangerTests/CanvasTapTests/testAHeldFingerStillTurnsInPerformanceMode()	0.0
ScorangerTests/CanvasTapTests/testAMoveIsAPanAndNothingElse()	0.0
ScorangerTests/CanvasTapTests/testAPinchNeverSelects()	0.0
ScorangerTests/CanvasTapTests/testAPinchNeverTurnsEither()	0.0
ScorangerTests/CanvasTapTests/testAPressSelectsWhereverItEnds()	0.0
ScorangerTests/CanvasTapTests/testAReleaseOffThePageCancels()	0.0
ScorangerTests/CanvasTapTests/testATapOnEmptyPaperClears()	0.0
ScorangerTests/CanvasTapTests/testAnArmedLassoTakesTheWholeFinger()	0.0
ScorangerTests/CanvasTapTests/testEveryPointResolvesToExactlyOneOutcome()	0.0
ScorangerTests/CanvasTapTests/testMostOfTheCanvasIsSelectable()	0.0
ScorangerTests/CanvasTapTests/testMultiTouchAtAnyMomentIsNothing()	0.0
ScorangerTests/CanvasTapTests/testPerformanceModeTurnsAnywhere()	0.0
ScorangerTests/CanvasTapTests/testThePencilTableIsUnchanged()	0.0
ScorangerTests/CanvasTapTests/testTheTurnZonesAreBottomAnchoredCorners()	0.0
ScorangerTests/CanvasTapTests/testTheZonesAreContiguousAcrossTheBottomEdge()	0.0
ScorangerTests/ChatDispatchTests/testAPlainReplyDispatchesNothing()	0.0
ScorangerTests/ChatDispatchTests/testAdjustCarriesAScaleAndASizeSeparately()	0.0
ScorangerTests/ChatDispatchTests/testAdjustIsDescribedAsRelative()	0.0
ScorangerTests/ChatDispatchTests/testAnInventedToolIsNotGuessedAt()	0.0
ScorangerTests/ChatDispatchTests/testEveryRenamedArgumentArrivesUnderTheBridgesName()	0.0
ScorangerTests/ChatDispatchTests/testMalformedArgumentsStillCarryTheScoreAndNothingInvented()	0.0
ScorangerTests/ChatDispatchTests/testSeveralCallsInOneMessageDispatchInOrder()	0.0
